HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url1,Input.image_url2,Answer.taskAnswers,Approve,Reject
32TZXEA1OLZUZFE4ORS3U9D3CPO14B,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,3X73LLYYQ2TTBI7IYNFMAPVXC2THNL,A1ZQSTHC4A4XNG,Submitted,Thu Nov 12 16:42:39 PST 2020,Thu Nov 12 16:44:11 PST 2020,Sun Nov 15 16:44:11 PST 2020,,,,92,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/17_APAP.png,https://yzhouas.github.io/MHIP/All_box/17_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3BAKUKE49HR10LG2Z3OG22OD437R1J,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,31UV0MXWNRRPHOCW051LGKWQLU85IC,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:38:45 PST 2020,Thu Nov 12 16:39:04 PST 2020,Sun Nov 15 16:39:04 PST 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/49_DVI.png,https://yzhouas.github.io/MHIP/All_box/49_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3BAKUKE49HR10LG2Z3OG22OD437R1J,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,35USIKEBNSVDETN124OIDY673OB6N7,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 16:30:47 PST 2020,Thu Nov 12 16:30:55 PST 2020,Sun Nov 15 16:30:55 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/49_DVI.png,https://yzhouas.github.io/MHIP/All_box/49_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3BAKUKE49HR10LG2Z3OG22OD437R1J,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,38BQUHLA9XFXLH85QZVCHJ3YJY1MOI,A9IQ8ED0WSB77,Submitted,Thu Nov 12 17:04:17 PST 2020,Thu Nov 12 17:04:25 PST 2020,Sun Nov 15 17:04:25 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/49_DVI.png,https://yzhouas.github.io/MHIP/All_box/49_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3BAKUKE49HR10LG2Z3OG22OD437R1J,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,3I0BTBYZAY0CCH507HHCLDUNU4K0YF,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 15:35:08 PST 2020,Thu Nov 12 15:35:30 PST 2020,Sun Nov 15 15:35:30 PST 2020,,,,22,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/49_DVI.png,https://yzhouas.github.io/MHIP/All_box/49_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3BAKUKE49HR10LG2Z3OG22OD437R1J,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,3L6L49WXW1CV9HDHFGZHMJM7GC545U,A7EP668Z0WF6G,Submitted,Thu Nov 12 16:27:35 PST 2020,Thu Nov 12 16:28:50 PST 2020,Sun Nov 15 16:28:50 PST 2020,,,,75,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/49_DVI.png,https://yzhouas.github.io/MHIP/All_box/49_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3BAKUKE49HR10LG2Z3OG22OD437R1J,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,3S96KQ6I9NJAUF709NI8S3MR9SCDTZ,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:44:57 PST 2020,Thu Nov 12 15:45:05 PST 2020,Sun Nov 15 15:45:05 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/49_DVI.png,https://yzhouas.github.io/MHIP/All_box/49_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3BAKUKE49HR10LG2Z3OG22OD437R1J,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,3U088ZLJVL88NCA0SGZO0G97JXVW0P,A1ZQSTHC4A4XNG,Submitted,Thu Nov 12 16:44:28 PST 2020,Thu Nov 12 16:44:39 PST 2020,Sun Nov 15 16:44:39 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/49_DVI.png,https://yzhouas.github.io/MHIP/All_box/49_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3D42WVSDH8A1N1MWKXVVZ0L4805YFT,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,35GMH2SV3FWZ9TGS917T4BYPAVTOEC,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:28:59 PST 2020,Thu Nov 12 15:29:06 PST 2020,Sun Nov 15 15:29:06 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/50_OPN.png,https://yzhouas.github.io/MHIP/All_box/50_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3D42WVSDH8A1N1MWKXVVZ0L4805YFT,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,39PAAFCODNFWOW7M08I2YPSY9ZRTVP,A2W2AP0ULMY38G,Submitted,Thu Nov 12 16:46:54 PST 2020,Thu Nov 12 16:47:19 PST 2020,Sun Nov 15 16:47:19 PST 2020,,,,25,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/50_OPN.png,https://yzhouas.github.io/MHIP/All_box/50_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3D42WVSDH8A1N1MWKXVVZ0L4805YFT,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,3GNCZX450J2E4GBH8WIMXSDOZM0PAA,A1A2X1JIEREYGL,Submitted,Thu Nov 12 16:21:33 PST 2020,Thu Nov 12 16:22:59 PST 2020,Sun Nov 15 16:22:59 PST 2020,,,,86,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/50_OPN.png,https://yzhouas.github.io/MHIP/All_box/50_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3D42WVSDH8A1N1MWKXVVZ0L4805YFT,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,3MTMREQS4WX4OP8IKIWHPMLKSJ7AWU,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:40:19 PST 2020,Thu Nov 12 16:40:40 PST 2020,Sun Nov 15 16:40:40 PST 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/50_OPN.png,https://yzhouas.github.io/MHIP/All_box/50_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3D42WVSDH8A1N1MWKXVVZ0L4805YFT,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,3O7L7BFSHF4PD75PB6UOKE23YN9EIO,A34JT9RNHPBH31,Submitted,Thu Nov 12 16:52:22 PST 2020,Thu Nov 12 16:52:34 PST 2020,Sun Nov 15 16:52:34 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/50_OPN.png,https://yzhouas.github.io/MHIP/All_box/50_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3D42WVSDH8A1N1MWKXVVZ0L4805YFT,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,3SKEMFQBZ4KZA1LMY6T05KLUFOO8KI,A1DMXEJGJY02E1,Submitted,Thu Nov 12 15:44:41 PST 2020,Thu Nov 12 15:44:52 PST 2020,Sun Nov 15 15:44:52 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/50_OPN.png,https://yzhouas.github.io/MHIP/All_box/50_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3D42WVSDH8A1N1MWKXVVZ0L4805YFT,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,3XXU1SWE8NABGZ7XRB3WIRCGRESA0S,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 16:39:10 PST 2020,Thu Nov 12 16:39:17 PST 2020,Sun Nov 15 16:39:17 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/50_OPN.png,https://yzhouas.github.io/MHIP/All_box/50_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3S37Y8CWI8FN0GU7LFHONZ3X82WW44,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,33JKGHPFYD9F3W8TPKVZ2U3TTORMNY,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:37:46 PST 2020,Thu Nov 12 16:38:06 PST 2020,Sun Nov 15 16:38:06 PST 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/18_APAP.png,https://yzhouas.github.io/MHIP/All_box/18_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3S37Y8CWI8FN0GU7LFHONZ3X82WW44,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,3AAPLD8UCDWR6VC2VJ1YJO1P1KFHTM,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:42:34 PST 2020,Thu Nov 12 16:42:40 PST 2020,Sun Nov 15 16:42:40 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/18_APAP.png,https://yzhouas.github.io/MHIP/All_box/18_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3S37Y8CWI8FN0GU7LFHONZ3X82WW44,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,3BQU611VFQZF7AL5Z18PF72PO0799R,A7EP668Z0WF6G,Submitted,Thu Nov 12 16:56:43 PST 2020,Thu Nov 12 16:56:58 PST 2020,Sun Nov 15 16:56:58 PST 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/18_APAP.png,https://yzhouas.github.io/MHIP/All_box/18_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3S37Y8CWI8FN0GU7LFHONZ3X82WW44,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,3I7DHKZYGOF57XA6ZXV0DNJY52LF50,A34JT9RNHPBH31,Submitted,Thu Nov 12 17:08:43 PST 2020,Thu Nov 12 17:09:06 PST 2020,Sun Nov 15 17:09:06 PST 2020,,,,23,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/18_APAP.png,https://yzhouas.github.io/MHIP/All_box/18_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3S37Y8CWI8FN0GU7LFHONZ3X82WW44,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,3SEPORI8WOE8IKDNV5GOOQF29L8AZH,A4AYXBQNKPA6I,Submitted,Thu Nov 12 16:24:39 PST 2020,Thu Nov 12 16:24:50 PST 2020,Sun Nov 15 16:24:50 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/18_APAP.png,https://yzhouas.github.io/MHIP/All_box/18_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3S37Y8CWI8FN0GU7LFHONZ3X82WW44,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,3VD82FOHKR3KCVWEDA1YENYMPJHOCK,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:35:21 PST 2020,Thu Nov 12 15:35:27 PST 2020,Sun Nov 15 15:35:27 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/18_APAP.png,https://yzhouas.github.io/MHIP/All_box/18_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3S37Y8CWI8FN0GU7LFHONZ3X82WW44,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,3YZ8UPK3VU1FP0GB9WD7DTQB755UC3,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 15:36:42 PST 2020,Thu Nov 12 15:37:27 PST 2020,Sun Nov 15 15:37:27 PST 2020,,,,45,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/18_APAP.png,https://yzhouas.github.io/MHIP/All_box/18_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3P4ZBJFX2VIXYWRW5WD7E30OXS5WFS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,320DUZ38G81JSWLMZJ5CWI2FOI1GJ7,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 15:45:47 PST 2020,Thu Nov 12 15:47:06 PST 2020,Sun Nov 15 15:47:06 PST 2020,,,,79,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/14_Ours.png,https://yzhouas.github.io/MHIP/All_box/14_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3P4ZBJFX2VIXYWRW5WD7E30OXS5WFS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,32KTQ2V7REUUEU4ZOACUKT89OZ7M9W,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:20:37 PST 2020,Thu Nov 12 16:20:45 PST 2020,Sun Nov 15 16:20:45 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/14_Ours.png,https://yzhouas.github.io/MHIP/All_box/14_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3P4ZBJFX2VIXYWRW5WD7E30OXS5WFS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,39ZSFO5CA9B2XEMHJOUT0X36XQJJUD,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 16:04:13 PST 2020,Thu Nov 12 16:04:18 PST 2020,Sun Nov 15 16:04:18 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/14_Ours.png,https://yzhouas.github.io/MHIP/All_box/14_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3P4ZBJFX2VIXYWRW5WD7E30OXS5WFS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,3AMYWKA6YC1VWEND3JOVSN6CTYKO68,A2W2AP0ULMY38G,Submitted,Thu Nov 12 16:51:16 PST 2020,Thu Nov 12 16:51:28 PST 2020,Sun Nov 15 16:51:28 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/14_Ours.png,https://yzhouas.github.io/MHIP/All_box/14_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3P4ZBJFX2VIXYWRW5WD7E30OXS5WFS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,3BEFOD78W78THOYN7FG33LXT27VM42,A1ZQSTHC4A4XNG,Submitted,Thu Nov 12 16:31:24 PST 2020,Thu Nov 12 16:31:34 PST 2020,Sun Nov 15 16:31:34 PST 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/14_Ours.png,https://yzhouas.github.io/MHIP/All_box/14_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3P4ZBJFX2VIXYWRW5WD7E30OXS5WFS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,3QY7M81QH81VANG3O11URKPZ44P7K1,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 16:23:15 PST 2020,Thu Nov 12 16:23:21 PST 2020,Sun Nov 15 16:23:21 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/14_Ours.png,https://yzhouas.github.io/MHIP/All_box/14_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3P4ZBJFX2VIXYWRW5WD7E30OXS5WFS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:02 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:02 PST 2020,,,3U5NZHP4LSHTE3JVE2SEEE0SCHUPHP,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:42:28 PST 2020,Thu Nov 12 16:42:47 PST 2020,Sun Nov 15 16:42:47 PST 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/14_Ours.png,https://yzhouas.github.io/MHIP/All_box/14_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3ZFRE2BDQ9TISDNMGD30JEUDIZ5XZA,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,32N49TQG3HXR908DU8RL3K26L9SAV5,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:27:44 PST 2020,Thu Nov 12 15:27:50 PST 2020,Sun Nov 15 15:27:50 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/20_Ours.png,https://yzhouas.github.io/MHIP/All_box/20_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3ZFRE2BDQ9TISDNMGD30JEUDIZ5XZA,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,354P56DE9LITY6TBTAAWI6G9LY97SP,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:59:41 PST 2020,Thu Nov 12 16:59:49 PST 2020,Sun Nov 15 16:59:49 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/20_Ours.png,https://yzhouas.github.io/MHIP/All_box/20_DVI.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3ZFRE2BDQ9TISDNMGD30JEUDIZ5XZA,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,36PW28KO40BA7PMRZI2B3GEKLEOAEY,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 15:19:44 PST 2020,Thu Nov 12 15:20:12 PST 2020,Sun Nov 15 15:20:12 PST 2020,,,,28,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/20_Ours.png,https://yzhouas.github.io/MHIP/All_box/20_DVI.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3ZFRE2BDQ9TISDNMGD30JEUDIZ5XZA,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:56 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:56 PST 2020,,,39N5ACM9HF20ZX1CGQ4M1X24T4P9PM,A34JT9RNHPBH31,Submitted,Thu Nov 12 16:57:17 PST 2020,Thu Nov 12 16:57:33 PST 2020,Sun Nov 15 16:57:33 PST 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/20_Ours.png,https://yzhouas.github.io/MHIP/All_box/20_DVI.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
